Spannung;Sekunde
224.09;10170
226.88;10175
238;10180
224.78;10185
231.56;10190
241.93;10195
237.86;10200
235.58;10205
217.16;10210
225.13;10215
230.14;10220
215.38;10225
237.19;10230
244.71;10235
241.46;10240
226.37;10245
237.69;10250
235.59;10255
237.28;10260
236.86;10265
224.52;10270
228.35;10275
229.37;10280
225.44;10285
233.17;10290
235.71;10295
231.14;10300
231.23;10305
226.44;10310
222.37;10315
230.52;10320
238.52;10325
248.93;10330
232.2;10335
227.63;10340
236.48;10345
227.1;10350
225.3;10355
232.03;10360
234.47;10365
227.73;10370
232.88;10375
233.97;10380
232.85;10385
233.67;10390
230.53;10395
221.56;10400
236.74;10405
237.55;10410
237.05;10415
225.17;10420
235.97;10425
235.73;10430
233.98;10435
218.08;10440
227.36;10445
226.45;10450
226.89;10455
233.27;10460
225.43;10465
241.82;10470
232.13;10475
242.82;10480
235.84;10485
232.96;10490
226.63;10495
236.64;10500
212.79;10505
226.01;10510
238.52;10515
226.34;10520
230.9;10525
234.42;10530
246.32;10535
234.48;10540
222.86;10545
230.32;10550
232.01;10555
228.29;10560
240.01;10565
238.87;10570
217.96;10575
226.12;10580
252.16;10585
243.01;10590
234.99;10595
227.32;10600
228.84;10605
227.35;10610
232.79;10615
235.65;10620
234.74;10625
231.11;10630
219.38;10635
224.01;10640
235.49;10645
233.41;10650
243.31;10655
240.25;10660
223.96;10665
235.94;10670
225.48;10675
228.62;10680
233.14;10685
233.29;10690
226.9;10695
240.23;10700
231.71;10705
236.78;10710
234.17;10715
236.68;10720
232.71;10725
231.99;10730
232.62;10735
232.05;10740
239.34;10745
220.16;10750
238;10755
228.26;10760
227.8;10765
224.6;10770
228.77;10775
232.18;10780
239.93;10785
207.4;10790
223.28;10795
222.61;10800
244.11;10805
234.86;10810
212.45;10815
226.21;10820
234.44;10825
227.76;10830
229.9;10835
220.24;10840
224.83;10845
231.99;10850
231.91;10855
227.41;10860
238.85;10865
231.41;10870
228.04;10875
237.45;10880
220.36;10885
228.17;10890
231.15;10895
236.71;10900
227.57;10905
230.25;10910
226.55;10915
225.76;10920
251.36;10925
239.68;10930
220.72;10935
239.72;10940
229.26;10945
240.8;10950
234.14;10955
230.65;10960
226.18;10965
236.98;10970
226.61;10975
226.05;10980
230.34;10985
233.26;10990
237.11;10995
238.16;11000
223.28;11005
216.55;11010
236.36;11015
234.65;11020
246.57;11025
233.95;11030
235.83;11035
220.72;11040
221.99;11045
231.19;11050
228.73;11055
230.57;11060
217.21;11065
228.29;11070
226.35;11075
224.77;11080
233.11;11085
229.35;11090
238.65;11095
220.4;11100
232.15;11105
235.48;11110
226.37;11115
238.77;11120
219.05;11125
229.29;11130
238.66;11135
241.6;11140
248.84;11145
243.16;11150
240.76;11155
216.35;11160
234.25;11165
235.67;11170
241.99;11175
225.54;11180
229.31;11185
226.16;11190
233.4;11195
236.85;11200
229.18;11205
228.81;11210
226.56;11215
238.83;11220
240.45;11225
232.95;11230
237.31;11235
229.19;11240
224.58;11245
229.16;11250
232.2;11255
232.17;11260
234.84;11265
241.31;11270
232.44;11275
225.85;11280
229.09;11285
233.94;11290
239.85;11295
238.84;11300
228.91;11305
234.98;11310
234.38;11315
240.56;11320
241.32;11325
222.35;11330
223.56;11335
231.4;11340
224.66;11345
242.87;11350
234.14;11355
233.15;11360
231.62;11365
222.3;11370
246.58;11375
234.12;11380
228.03;11385
227.49;11390
226.46;11395
228.56;11400
233.6;11405
224.5;11410
240.87;11415
224.47;11420
237.55;11425
226.4;11430
229.04;11435
235.22;11440
224.21;11445
231.95;11450
236.62;11455
223.22;11460
241.23;11465
239.1;11470
232.91;11475
228.63;11480
240.25;11485
240.2;11490
237.22;11495
231.43;11500
238.71;11505
226.12;11510
244.99;11515
237.16;11520
236.8;11525
228.58;11530
220.76;11535
236.26;11540
235.17;11545
229.14;11550
226.17;11555
236.36;11560
224.71;11565
225.52;11570
229.3;11575
220.31;11580
220.33;11585
240.86;11590
227.03;11595
224.4;11600
230.66;11605
244.1;11610
227.32;11615
225.46;11620
232.25;11625
238.04;11630
234.87;11635
223.39;11640
226.07;11645
245.19;11650
231.78;11655
236.58;11660
227.17;11665
236.51;11670
244.42;11675
235.88;11680
239.65;11685
237.19;11690
222.52;11695
237.27;11700
235.54;11705
225.56;11710
231.16;11715
237.3;11720
231.84;11725
238.29;11730
225.79;11735
227.69;11740
237.8;11745
231.75;11750
231.44;11755
225.78;11760
225.22;11765
226.57;11770
216.9;11775
235.18;11780
236.36;11785
243.18;11790
235.63;11795
227.59;11800
225.9;11805
230.28;11810
232.46;11815
241.62;11820
225.27;11825
226.56;11830
230.32;11835
225.45;11840
228.54;11845
242.14;11850
228.67;11855
231.78;11860
235.07;11865
215.59;11870
236.53;11875
236.74;11880
224.83;11885
237.81;11890
222.79;11895
237.08;11900
231.04;11905
225.67;11910
242.72;11915
233.63;11920
230.86;11925
216.92;11930
233.28;11935
226.01;11940
219.87;11945
234.73;11950
241.51;11955
231.92;11960
237.28;11965
223.59;11970
237.79;11975
227.45;11980
232.56;11985
234.29;11990
230.21;11995
225.28;12000
224.56;12005
232.45;12010
223.21;12015
245.11;12020
230.22;12025
227.53;12030
219.99;12035
229.83;12040
233.73;12045
225.43;12050
231.75;12055
227.88;12060
233.48;12065
240.43;12070
234.95;12075
229.3;12080
241.09;12085
234.83;12090
234.42;12095
224.12;12100
224.05;12105
238.51;12110
231.88;12115
228.66;12120
236.46;12125
252.99;12130
233.09;12135
228.15;12140
235.61;12145
222.83;12150
232.38;12155
231.74;12160
230.91;12165
231.27;12170
233.76;12175
232.47;12180
239.32;12185
243.13;12190
239.3;12195
225.81;12200
246.58;12205
229.03;12210
234.84;12215
240.29;12220
221.19;12225
226.6;12230
235.08;12235
225.35;12240
221.27;12245
223.15;12250
227.89;12255
236.17;12260
237.13;12265
226.62;12270
225.61;12275
243.81;12280
229.87;12285
239.04;12290
239.2;12295
230.01;12300
226.1;12305
233.51;12310
239.26;12315
231.87;12320
228.21;12325
227.24;12330
227.96;12335
227.53;12340
229.12;12345
233.12;12350
228.68;12355
233.82;12360
218.26;12365
227.11;12370
235.19;12375
214.36;12380
232.1;12385
242.51;12390
243.28;12395
223.64;12400
225.55;12405
229.34;12410
226.07;12415
226.17;12420
232.42;12425
240.76;12430
239.64;12435
212.57;12440
234.41;12445
231.52;12450
225.31;12455
229.72;12460
228.29;12465
219.89;12470
232.03;12475
239.85;12480
238.85;12485
235.33;12490
230.48;12495
221.65;12500
239.44;12505
236.56;12510
247.23;12515
222.46;12520
218.32;12525
240.88;12530
235.32;12535
231;12540
226.15;12545
226.42;12550
232.2;12555
231.07;12560
242.02;12565
227.42;12570
238.65;12575
245.2;12580
233.58;12585
245.08;12590
241.96;12595
232.64;12600
230.59;12605
235.62;12610
229.6;12615
237.03;12620
220.04;12625
237.22;12630
239.05;12635
232.5;12640
233.54;12645
225.3;12650
229.33;12655
227.13;12660
225.4;12665
224.76;12670
235.23;12675
242.89;12680
240.81;12685
225.84;12690
223.7;12695
241.44;12700
244.39;12705
235.63;12710
230.96;12715
233.3;12720
216.46;12725
228.04;12730
238.17;12735
235.67;12740
224.38;12745
233.65;12750
239.35;12755
243.24;12760
242.72;12765
244.41;12770
222.4;12775
226;12780
240.57;12785
233.51;12790
236.88;12795
232.49;12800
225.11;12805
237.51;12810
221.43;12815
232.9;12820
223.03;12825
241.04;12830
240.43;12835
217.07;12840
237.31;12845
226.72;12850
221.92;12855
246.21;12860
216.94;12865
232.16;12870
231.92;12875
228.32;12880
229.84;12885
227.26;12890
233.81;12895
217.67;12900
229.26;12905
223.89;12910
235.13;12915
237.48;12920
209.77;12925
233.51;12930
232.35;12935
220;12940
227.45;12945
230.76;12950
226.75;12955
232.95;12960
230.41;12965
238.1;12970
226.58;12975
230.3;12980
222;12985
240.76;12990
235.43;12995
223.23;13000
215.68;13005
241.75;13010
237.13;13015
225.08;13020
235.31;13025
228.86;13030
226.74;13035
230.82;13040
228.82;13045
241.78;13050
253.24;13055
239.27;13060
230.03;13065
224.16;13070
226.82;13075
233.63;13080
223.15;13085
245.26;13090
238.36;13095
222.83;13100
226.38;13105
237.96;13110
227.83;13115
230.66;13120
249.06;13125
239;13130
228.19;13135
225.84;13140
239.73;13145
240.23;13150
233.98;13155
239.44;13160
227.43;13165
226.53;13170
229.32;13175
229.65;13180
232.89;13185
240.64;13190
239.39;13195
231.55;13200
240.26;13205
235.39;13210
216.35;13215
225.49;13220
227.88;13225
227.68;13230
227.33;13235
226.01;13240
241.41;13245
236.09;13250
240.25;13255
232.82;13260
242.47;13265
233.92;13270
237.32;13275
239.54;13280
238.87;13285
241.17;13290
217.72;13295
234.38;13300
236.11;13305
228.56;13310
229.58;13315
239.56;13320
214.98;13325
233.85;13330
226.83;13335
213.6;13340
232.57;13345
226.9;13350
249.18;13355
224.17;13360
235.82;13365
232.29;13370
223.77;13375
236.79;13380
217.79;13385
227.33;13390
229.01;13395
228.79;13400
241.12;13405
228.24;13410
218.96;13415
239.75;13420
228.5;13425
231.91;13430
229.63;13435
228.77;13440
232.11;13445
225.69;13450
228.24;13455
230.35;13460
233.8;13465
225.04;13470
223.15;13475
238.93;13480
235.16;13485
237.75;13490
231.03;13495
235.99;13500
229.97;13505
232.32;13510
234.46;13515
229.54;13520
231.35;13525
234.88;13530
236.09;13535
222.14;13540
233.29;13545
241.42;13550
212.69;13555
219.75;13560
243.02;13565
235.38;13570
236.14;13575
231.36;13580
233.15;13585
237.23;13590
243.53;13595
238.68;13600
225.54;13605
242.82;13610
244.6;13615
250.9;13620
233.05;13625
226.13;13630
236;13635
219.03;13640
231.81;13645
239.67;13650
222.33;13655
219.17;13660
217.55;13665
234.31;13670
228.89;13675
236.88;13680
227.55;13685
222.61;13690
231.14;13695
227.3;13700
245.87;13705
222.94;13710
238.01;13715
226.91;13720
246.79;13725
241.5;13730
218.98;13735
236.73;13740
228.52;13745
241.7;13750
227.63;13755
210.39;13760
224.5;13765
238.79;13770
226.54;13775
231.62;13780
232.8;13785
240.11;13790
226.16;13795
234.63;13800
238.61;13805
234.56;13810
231.77;13815
224.86;13820
236.26;13825
236.08;13830
226.7;13835
236.37;13840
221.36;13845
223.34;13850
237.61;13855
223.7;13860
230.36;13865
227.58;13870
224.64;13875
245.97;13880
222.73;13885
229.18;13890
229.61;13895
246.49;13900
230.43;13905
227.14;13910
231.29;13915
221.98;13920
238.44;13925
228.21;13930
224.43;13935
226.1;13940
235.16;13945
245.02;13950
237.35;13955
232.27;13960
238.58;13965
226.19;13970
236.08;13975
232.28;13980
221.58;13985
230.02;13990
215.7;13995
225.61;14000
233.03;14005
227.01;14010
229.17;14015
227.95;14020
243.82;14025
225.67;14030
228.95;14035
236.4;14040
234;14045
234.87;14050
225.65;14055
232.26;14060
228.32;14065
235.58;14070
230.63;14075
237.72;14080
226.61;14085
227.7;14090
216.01;14095
235.95;14100
224.77;14105
234.45;14110
225.72;14115
228.97;14120
246.67;14125
234.63;14130
236.97;14135
225.35;14140
233.59;14145
237.74;14150
233.17;14155
231.52;14160
225.65;14165
223.42;14170
217.95;14175
224.26;14180
230.74;14185
242.74;14190
224.51;14195
221.93;14200
233.15;14205
224.58;14210
236.77;14215
226.97;14220
225.76;14225
237.45;14230
229.4;14235
234.52;14240
245.96;14245
224.59;14250
237.22;14255
234.94;14260
224.54;14265
231.15;14270
237.95;14275
231.44;14280
240.98;14285
231.02;14290
227.6;14295
239.27;14300
235.32;14305
222.14;14310
225.53;14315
232.5;14320
230.8;14325
230.27;14330
248.53;14335
230.45;14340
228.12;14345
230.71;14350
226.84;14355
234.68;14360
228.71;14365
230.1;14370
225.77;14375
245.38;14380
232.44;14385
231.36;14390
242.75;14395
246.05;14400
230.58;14405
236.32;14410
237.76;14415
224.87;14420
233.15;14425
230.77;14430
219.25;14435
227.09;14440
233.26;14445
243.27;14450
236.28;14455
225.71;14460
220.04;14465
232.5;14470
224.83;14475
222.95;14480
236.28;14485
243.16;14490
236.73;14495
237.95;14500
234.83;14505
227.49;14510
232.72;14515
246.49;14520
249.79;14525
231.16;14530
230.89;14535
242.69;14540
238.14;14545
239.82;14550
227.19;14555
223.19;14560
239.18;14565
228.41;14570
231.5;14575
234.47;14580
236.02;14585
223.97;14590
225.6;14595
230.46;14600
237.28;14605
228.98;14610
231.11;14615
218.34;14620
235.4;14625
223.63;14630
230.95;14635
243.5;14640
227.65;14645
232.12;14650
238.62;14655
233.72;14660
238.6;14665
224.61;14670
225.54;14675
219.71;14680
235.59;14685
239.21;14690
226.56;14695
238.11;14700
238.86;14705
240.04;14710
234.63;14715
224.69;14720
239.13;14725
233.62;14730
234.97;14735
224.07;14740
219.67;14745
229.45;14750
220.94;14755
229.82;14760
222.59;14765
237.65;14770
240.67;14775
220.95;14780
232.57;14785
226.5;14790
230.68;14795
241.94;14800
234.91;14805
238.12;14810
230.16;14815
230.29;14820
225.36;14825
231.26;14830
230.15;14835
239.86;14840
227.88;14845
224.37;14850
241.83;14855
234.91;14860
228.7;14865
225.07;14870
215.82;14875
227.32;14880
234.26;14885
224.93;14890
225.95;14895
211.79;14900
243.59;14905
226.22;14910
229.08;14915
225.15;14920
228.59;14925
222.96;14930
229.48;14935
225.37;14940
223.32;14945
232.53;14950
232.56;14955
225.84;14960
237.78;14965
232.11;14970
216.45;14975
238.5;14980
234.08;14985
231.15;14990
232.68;14995
237.62;15000
231.38;15005
246.96;15010
239.47;15015
243.95;15020
236.09;15025
234.68;15030
237.7;15035
238.11;15040
222.98;15045
225.96;15050
240.2;15055
229.4;15060
229.48;15065
238.7;15070
224.96;15075
237.39;15080
242.36;15085
232.01;15090
233.84;15095
246.5;15100
233.03;15105
225.58;15110
236.58;15115
231.52;15120
232.12;15125
233.83;15130
234.67;15135
228.71;15140
231.24;15145
230.83;15150
221.47;15155
214.03;15160
217.11;15165
237.58;15170
234.07;15175
240.11;15180
236.74;15185
232.63;15190
232.99;15195
240.21;15200
223.9;15205
230.76;15210
237.82;15215
239.38;15220
229.73;15225
230.76;15230
239.59;15235
232.2;15240
236.87;15245
230.52;15250
228.18;15255
230.2;15260
229.36;15265
213.25;15270
232.18;15275
228.12;15280
238.98;15285
225.61;15290
226.78;15295
230.27;15300
226.63;15305
239.2;15310
231.28;15315
235.86;15320
228.19;15325
248.18;15330
239.09;15335
226.28;15340
229.98;15345
239.08;15350
234.18;15355
241.1;15360
230.24;15365
249.12;15370
233.33;15375
233.11;15380
225.24;15385
230.3;15390
231.48;15395
228.42;15400
231.8;15405
236.63;15410
234.51;15415
235.65;15420
230.37;15425
227.76;15430
237.31;15435
237.49;15440
223.74;15445
227.16;15450
220.89;15455
230.23;15460
226.33;15465
226.75;15470
238.22;15475
231.46;15480
228.17;15485
241.12;15490
226.14;15495
233.96;15500
231.9;15505
234.27;15510
231.22;15515
232.2;15520
239.79;15525
229.86;15530
231.93;15535
214.52;15540
236.58;15545
237.83;15550
241.26;15555
228.99;15560
237.85;15565
233.99;15570
227.57;15575
239.47;15580
231.57;15585
235.92;15590
237.29;15595
231.66;15600
231.69;15605
224.82;15610
238.52;15615
228.13;15620
218.49;15625
234.51;15630
220.08;15635
236.48;15640
225.05;15645
235.87;15650
241.97;15655
233.28;15660
226.63;15665
234.98;15670
235.26;15675
226.75;15680
229.93;15685
230.97;15690
225.48;15695
209.43;15700
237.45;15705
238.59;15710
223.99;15715
225.85;15720
224.25;15725
230.86;15730
228.21;15735
232.4;15740
220.8;15745
230.65;15750
227.18;15755
229.32;15760
219.95;15765
242.1;15770
225.93;15775
236.76;15780
218.08;15785
233.75;15790
228.6;15795
219.33;15800
236.47;15805
232.84;15810
240.15;15815
252.26;15820
229.19;15825
227.16;15830
230.08;15835
227.67;15840
234.52;15845
236.37;15850
228.16;15855
225.94;15860
234.3;15865
236.64;15870
236.99;15875
229.77;15880
230.51;15885
233.52;15890
223.37;15895
234.61;15900
225.59;15905
239.13;15910
233.15;15915
223.66;15920
236.05;15925
234.43;15930
237.99;15935
238.39;15940
232.09;15945
232.63;15950
228.98;15955
239.76;15960
222.41;15965
230.95;15970
222.74;15975
232.96;15980
232.62;15985
228.15;15990
222.32;15995
230.75;16000
226.49;16005
220.41;16010
232.18;16015
246.09;16020
228.65;16025
232.67;16030
227.36;16035
229.79;16040
233.11;16045
228.03;16050
217.8;16055
231.96;16060
232.64;16065
224.83;16070
239.61;16075
229.81;16080
217.41;16085
221.91;16090
235.84;16095
237.78;16100
235.89;16105
234.82;16110
230.9;16115
226.3;16120
224.17;16125
221.7;16130
219.12;16135
232.65;16140
237.25;16145
235.36;16150
232.02;16155
242.03;16160
243.47;16165
225.83;16170
238.37;16175
244.59;16180
246.84;16185
230.14;16190
249.49;16195
231.43;16200
238.78;16205
232.34;16210
225.95;16215
226.79;16220
245.58;16225
229.97;16230
239.06;16235
235.43;16240
232.15;16245
231.17;16250
236.44;16255
227.69;16260
233.6;16265
227.19;16270
237.68;16275
232.04;16280
253.83;16285
231.1;16290
242.74;16295
227.36;16300
241.56;16305
237.43;16310
230.1;16315
234.45;16320
225.3;16325
235.9;16330
236.53;16335
225.78;16340
216.6;16345
230.26;16350
227.66;16355
234.52;16360
242.97;16365
242.63;16370
242.65;16375
232.59;16380
233.77;16385
235.01;16390
233.27;16395
239.46;16400
236.34;16405
236.25;16410
232.3;16415
225.15;16420
219.42;16425
222.47;16430
221.43;16435
235.6;16440
232.08;16445
231.54;16450
234.51;16455
235.63;16460
231.26;16465
233.89;16470
228.62;16475
215.36;16480
220.82;16485
231.45;16490
223.09;16495
229.31;16500
231.41;16505
232.98;16510
236.63;16515
228.89;16520
231.92;16525
231.04;16530
230.73;16535
225.07;16540
233.13;16545
241.1;16550
225.8;16555
223.83;16560
219.83;16565
237.49;16570
222.08;16575
229.2;16580
231.11;16585
224.37;16590
208.71;16595
229.04;16600
235.46;16605
232.38;16610
250.24;16615
236.91;16620
228.64;16625
224.1;16630
241.22;16635
225.29;16640
232.99;16645
235.03;16650
234.79;16655
238.95;16660
227.67;16665
225.23;16670
225.21;16675
237.48;16680
219.23;16685
239.11;16690
221.68;16695
222.6;16700
232.12;16705
225.67;16710
234.37;16715
231.35;16720
244.14;16725
225.33;16730
214.49;16735
231.29;16740
235.76;16745
232.18;16750
236.66;16755
222.92;16760
224.98;16765
246.92;16770
227.07;16775
235.85;16780
235.75;16785
233.5;16790
240.81;16795
233.25;16800
233.71;16805
235.58;16810
225.18;16815
232.94;16820
220.03;16825
234.99;16830
232.42;16835
228.15;16840
229.78;16845
247.55;16850
253.97;16855
240.76;16860
236.02;16865
226.53;16870
231.94;16875
226.88;16880
230.96;16885
226.17;16890
229.39;16895
240.87;16900
250.22;16905
234.54;16910
240.2;16915
224.67;16920
234.13;16925
239.56;16930
225.85;16935
233.6;16940
216.41;16945
227.15;16950
235.07;16955
230.43;16960
223.96;16965
225.66;16970
215.09;16975
236.84;16980
247.95;16985
221.97;16990
229.8;16995
216.7;17000
222.83;17005
